Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temp_diff [K],power,wear_rate
0,297.8,308.4,1550,38.2,185,0,10.599999999999966,59210.00000000001,0.11935483870967742
1,297.8,308.4,1518,32.5,190,0,10.599999999999966,49335.0,0.1251646903820817
1,297.8,308.5,1448,40.0,192,0,10.699999999999989,57920.0,0.13259668508287292
1,297.8,308.5,1561,46.3,194,0,10.699999999999989,72274.29999999999,0.12427930813581038
2,297.8,308.5,1488,41.9,196,0,10.699999999999989,62347.2,0.13172043010752688
1,297.8,308.5,1699,27.8,199,0,10.699999999999989,47232.200000000004,0.11712772218952325
1,297.7,308.5,1501,41.4,201,0,10.800000000000011,62141.4,0.13391072618254496
1,297.7,308.5,1373,56.7,203,1,10.800000000000011,77849.1,0.14785142024763293
0,297.6,308.4,1703,31.4,205,0,10.799999999999955,53474.2,0.12037580739870817
0,297.7,308.5,1720,29.9,210,0,10.800000000000011,51428.0,0.12209302325581395
2,297.6,308.4,1398,41.9,215,0,10.799999999999955,58576.2,0.15379113018597998
2,297.6,308.4,1391,51.9,218,0,10.799999999999955,72192.9,0.15672178289000718
2,297.6,308.3,1538,40.2,0,0,10.699999999999989,61827.600000000006,0.0
1,297.5,308.2,1647,31.3,3,0,10.699999999999989,51551.1,0.0018214936247723133
2,297.5,308.1,1469,44.8,5,0,10.600000000000023,65811.2,0.0034036759700476512
1,297.4,308.1,1749,25.9,8,0,10.700000000000045,45299.1,0.004574042309891366
2,297.6,308.2,1995,20.5,10,0,10.599999999999966,40897.5,0.005012531328320802
1,297.6,308.3,1742,27.7,13,0,10.699999999999989,48253.4,0.007462686567164179
1,297.5,308.2,1563,38.2,15,0,10.699999999999989,59706.600000000006,0.009596928982725527
2,297.5,308.2,1713,32.2,17,0,10.699999999999989,55158.600000000006,0.0099241097489784
1,297.4,308.1,1474,39.4,20,0,10.700000000000045,58075.6,0.013568521031207599
2,297.4,308.2,1530,32.6,22,0,10.800000000000011,49878.0,0.01437908496732026
1,297.4,308.2,1471,46.5,25,0,10.800000000000011,68401.5,0.01699524133242692
1,297.5,308.3,1388,48.6,27,0,10.800000000000011,67456.8,0.019452449567723344
2,297.5,308.2,2448,13.8,29,0,10.699999999999989,33782.4,0.01184640522875817
1,297.5,308.3,1585,32.9,32,0,10.800000000000011,52146.5,0.02018927444794953
2,297.5,308.3,1459,45.2,34,0,10.800000000000011,65946.8,0.023303632625085675
1,297.5,308.3,1544,40.8,37,0,10.800000000000011,62995.2,0.023963730569948185
1,297.6,308.3,1617,31.7,39,0,10.699999999999989,51258.9,0.02411873840445269
1,297.6,308.3,1595,34.3,41,0,10.699999999999989,54708.49999999999,0.025705329153605017
0,297.6,308.3,1400,44.3,43,0,10.699999999999989,62019.99999999999,0.030714285714285715
2,297.6,308.4,1611,31.0,48,0,10.799999999999955,49941.0,0.0297951582867784
2,297.6,308.4,1507,46.0,51,0,10.799999999999955,69322.0,0.0338420703384207
0,297.5,308.3,1674,30.0,54,0,10.800000000000011,50220.0,0.03225806451612903
1,297.6,308.3,1658,34.3,59,0,10.699999999999989,56869.399999999994,0.03558504221954162
1,297.6,308.3,1623,36.9,61,0,10.699999999999989,59888.7,0.03758471965495995
2,297.6,308.4,1398,48.9,63,0,10.799999999999955,68362.2,0.045064377682403435
1,297.6,308.4,1517,34.2,66,0,10.799999999999955,51881.4,0.043506921555702044
2,297.6,308.3,1467,36.7,68,0,10.699999999999989,53838.9,0.046353101567825496
2,297.6,308.3,1567,34.6,71,0,10.699999999999989,54218.200000000004,0.04530950861518826
2,297.5,308.3,1521,38.2,74,0,10.800000000000011,58102.200000000004,0.04865220249835635
1,297.5,308.3,1596,36.8,77,0,10.800000000000011,58732.799999999996,0.04824561403508772
0,297.6,308.3,1640,30.9,79,0,10.699999999999989,50676.0,0.048170731707317074
1,297.6,308.3,1438,47.8,84,0,10.699999999999989,68736.4,0.0584144645340751
1,297.6,308.4,1407,55.2,86,0,10.799999999999955,77666.40000000001,0.06112295664534471
1,297.6,308.4,1353,57.5,88,0,10.799999999999955,77797.5,0.06504065040650407
2,297.6,308.5,1552,40.9,90,0,10.899999999999977,63476.799999999996,0.05798969072164949
2,297.6,308.4,1569,38.3,93,0,10.799999999999955,60092.7,0.05927342256214149
1,297.5,308.4,1489,39.5,96,0,10.899999999999977,58815.5,0.06447280053727333
0,297.5,308.4,1587,36.1,98,0,10.899999999999977,57290.700000000004,0.06175173282923756
2,297.5,308.3,1622,37.2,103,0,10.800000000000011,60338.4,0.06350184956843404
1,297.5,308.4,1604,38.1,106,0,10.899999999999977,61112.4,0.06608478802992519
2,297.4,308.3,1405,51.7,108,0,10.900000000000034,72638.5,0.07686832740213523
1,297.4,308.3,1412,42.0,111,0,10.900000000000034,59304.0,0.07861189801699717
1,297.4,308.3,1431,43.0,113,0,10.900000000000034,61533.0,0.07896575821104122
1,297.4,308.2,1533,37.4,115,0,10.800000000000011,57334.2,0.07501630789302022
2,297.4,308.2,1401,51.9,117,0,10.800000000000011,72711.9,0.0835117773019272
2,297.4,308.2,1424,53.9,120,0,10.800000000000011,76753.59999999999,0.08426966292134831
1,297.3,308.2,1754,29.4,123,0,10.899999999999977,51567.6,0.0701254275940707
1,297.3,308.2,1754,26.8,125,0,10.899999999999977,47007.200000000004,0.07126567844925884
1,297.5,308.3,2564,12.8,127,1,10.800000000000011,32819.200000000004,0.049531981279251174
1,297.5,308.5,1546,40.4,129,0,11.0,62458.399999999994,0.08344113842173351
1,297.5,308.5,1335,48.0,131,0,11.0,64080.0,0.09812734082397004
2,297.5,308.6,1842,27.0,133,0,11.100000000000023,49734.0,0.0722041259500543
1,297.5,308.5,1712,26.8,136,0,11.0,45881.6,0.0794392523364486
2,297.6,308.6,1414,45.4,138,0,11.0,64195.6,0.09759547383309759
1,297.6,308.7,1319,50.9,141,0,11.099999999999966,67137.09999999999,0.1068991660348749
1,297.7,308.7,1249,60.4,143,0,11.0,75439.59999999999,0.11449159327461969
1,297.6,308.7,1455,48.2,145,0,11.099999999999966,70131.0,0.09965635738831616
2,297.6,308.7,1408,54.8,147,0,11.099999999999966,77158.4,0.10440340909090909
1,297.6,308.7,1460,46.7,150,0,11.099999999999966,68182.0,0.10273972602739725
1,297.6,308.6,1491,38.1,152,0,11.0,56807.1,0.10194500335345406
2,297.6,308.5,1490,43.4,154,0,10.899999999999977,64666.0,0.10335570469798658
2,297.5,308.4,1350,52.2,157,0,10.899999999999977,70470.0,0.1162962962962963
1,297.5,308.4,1528,39.9,160,0,10.899999999999977,60967.2,0.10471204188481675
1,297.4,308.3,1571,37.7,162,0,10.900000000000034,59226.700000000004,0.10311903246339911
1,297.4,308.3,1490,42.6,164,0,10.900000000000034,63474.0,0.11006711409395974
2,297.4,308.3,1774,28.9,166,0,10.900000000000034,51268.6,0.0935738444193912
0,297.4,308.3,1502,43.6,169,0,10.900000000000034,65487.200000000004,0.11251664447403462
1,297.4,308.4,1392,49.7,174,0,11.0,69182.40000000001,0.125
1,297.4,308.5,2100,16.9,176,0,11.100000000000023,35490.0,0.0838095238095238
1,297.5,308.5,1722,30.4,178,0,11.0,52348.799999999996,0.10336817653890824
1,297.4,308.6,1678,32.3,180,0,11.200000000000045,54199.399999999994,0.10727056019070322
1,297.3,308.6,1273,59.8,182,0,11.300000000000011,76125.4,0.1429693637077769
1,297.3,308.6,1297,45.9,184,0,11.300000000000011,59532.299999999996,0.14186584425597532
1,297.3,308.5,1350,57.6,186,0,11.199999999999989,77760.0,0.13777777777777778
1,297.4,308.6,1439,51.9,188,0,11.200000000000045,74684.09999999999,0.13064628214037527
2,297.4,308.5,1600,42.1,190,0,11.100000000000023,67360.0,0.11875
2,297.4,308.6,1434,44.4,193,0,11.200000000000045,63669.6,0.13458856345885634
1,297.4,308.6,1459,41.3,196,0,11.200000000000045,60256.7,0.1343385880740233
2,297.5,308.6,1472,44.9,198,0,11.100000000000023,66092.8,0.13451086956521738
1,297.5,308.7,1429,44.3,201,0,11.199999999999989,63304.7,0.14065780265920225
1,297.5,308.6,1388,48.2,203,0,11.100000000000023,66901.6,0.14625360230547552
1,297.4,308.4,1573,34.5,205,0,11.0,54268.5,0.13032422123331214
1,297.4,308.4,1588,32.5,207,0,11.0,51610.0,0.13035264483627204
1,297.5,308.4,1511,42.8,209,0,10.899999999999977,64670.799999999996,0.13831899404367967
1,297.4,308.5,1495,37.8,211,0,11.100000000000023,56510.99999999999,0.1411371237458194
1,297.4,308.4,1394,50.1,213,0,11.0,69839.40000000001,0.15279770444763272
1,297.4,308.4,2151,17.7,0,0,11.0,38072.7,0.0
2,297.3,308.3,1501,38.2,2,0,11.0,57338.200000000004,0.0013324450366422385
2,297.3,308.3,1301,39.6,5,0,11.0,51519.6,0.003843197540353574
2,297.3,308.3,1657,31.1,8,0,11.0,51532.700000000004,0.004828002414001207
1,297.3,308.3,1333,55.2,11,0,11.0,73581.6,0.008252063015753939
1,297.3,308.3,1484,43.9,13,0,11.0,65147.6,0.00876010781671159
1,297.3,308.4,1430,45.7,15,0,11.099999999999966,65351.00000000001,0.01048951048951049
2,297.3,308.4,1665,28.9,17,0,11.099999999999966,48118.5,0.01021021021021021
1,297.4,308.5,1501,44.9,20,0,11.100000000000023,67394.9,0.013324450366422385
2,297.5,308.5,1496,42.2,22,0,11.0,63131.200000000004,0.014705882352941176
2,297.6,308.6,1595,36.9,25,0,11.0,58855.5,0.01567398119122257
1,297.5,308.6,1208,62.3,28,0,11.100000000000023,75258.4,0.023178807947019868
1,297.5,308.6,1596,37.1,30,0,11.100000000000023,59211.600000000006,0.018796992481203006
1,297.5,308.5,1446,41.9,32,0,11.0,60587.4,0.022130013831258646
2,297.6,308.5,1466,39.7,34,0,10.899999999999977,58200.200000000004,0.023192360163710776
2,297.6,308.5,1848,23.7,37,0,10.899999999999977,43797.6,0.02002164502164502
2,297.5,308.5,1484,44.7,40,0,11.0,66334.8,0.026954177897574125
1,297.4,308.3,1493,41.2,43,0,10.900000000000034,61511.600000000006,0.028801071667782986
1,297.3,308.3,1504,36.3,45,0,11.0,54595.2,0.02992021276595745
1,297.3,308.3,1538,38.5,47,0,11.0,59213.0,0.0305591677503251
1,297.4,308.4,1341,52.2,49,0,11.0,70000.2,0.036539895600298286
2,297.4,308.3,1535,34.6,51,0,10.900000000000034,53111.0,0.03322475570032573
1,297.4,308.5,1389,39.2,54,0,11.100000000000023,54448.8,0.038876889848812095
0,297.5,308.5,1393,46.6,56,0,11.0,64913.8,0.04020100502512563
1,297.4,308.5,1399,61.5,61,1,11.100000000000023,86038.5,0.04360257326661901
0,297.4,308.5,1469,45.1,63,0,11.100000000000023,66251.90000000001,0.04288631722260041
1,297.4,308.4,1582,37.2,68,0,11.0,58850.4,0.04298356510745891
1,297.5,308.6,1793,26.7,70,0,11.100000000000023,47873.1,0.03904071388733965
1,297.5,308.6,1452,39.0,72,0,11.100000000000023,56628.0,0.049586776859504134
2,297.6,308.7,1376,59.9,74,0,11.099999999999966,82422.4,0.05377906976744186
1,297.5,308.6,1552,44.9,77,0,11.100000000000023,69684.8,0.04961340206185567
1,297.6,308.7,1622,37.9,79,0,11.099999999999966,61473.799999999996,0.04870530209617756
2,297.6,308.7,1419,41.7,81,0,11.099999999999966,59172.3,0.05708245243128964
0,297.5,308.6,1440,46.1,84,0,11.100000000000023,66384.0,0.058333333333333334
2,297.4,308.6,1643,31.0,89,0,11.200000000000045,50933.0,0.054169202678027994
1,297.4,308.7,1510,36.2,92,0,11.300000000000011,54662.00000000001,0.060927152317880796
1,297.4,308.7,1468,46.6,94,0,11.300000000000011,68408.8,0.06403269754768393
1,297.4,308.7,1429,57.4,96,0,11.300000000000011,82024.59999999999,0.06717984604618614
0,297.3,308.7,1478,47.6,98,0,11.399999999999977,70352.8,0.06630581867388363
1,297.4,308.6,1276,53.6,103,0,11.200000000000045,68393.6,0.08072100313479624
1,297.3,308.6,1486,42.6,105,0,11.300000000000011,63303.6,0.07065948855989233
1,297.4,308.6,1476,42.3,107,0,11.200000000000045,62434.799999999996,0.07249322493224933
0,297.3,308.6,1431,42.0,109,0,11.300000000000011,60102.0,0.07617051013277429
1,297.4,308.7,1402,40.2,114,0,11.300000000000011,56360.4,0.08131241084165478
1,297.4,308.7,1433,43.4,116,0,11.300000000000011,62192.2,0.08094905792044661
1,297.4,308.7,2874,4.2,118,1,11.300000000000011,12070.800000000001,0.04105775922059847
1,297.3,308.6,1511,35.7,120,0,11.300000000000011,53942.700000000004,0.07941760423560557
2,297.3,308.6,1456,42.9,122,0,11.300000000000011,62462.4,0.08379120879120878
1,297.2,308.5,1550,41.5,125,0,11.300000000000011,64325.0,0.08064516129032258
1,297.2,308.5,2182,16.5,127,0,11.300000000000011,36003.0,0.05820348304307974
1,297.3,308.7,1619,31.6,129,0,11.399999999999977,51160.4,0.07967881408276714
2,297.3,308.8,1586,32.7,131,0,11.5,51862.200000000004,0.08259773013871374
0,297.3,308.8,1499,44.2,134,0,11.5,66255.8,0.08939292861907938
0,297.3,308.8,1419,42.4,139,0,11.5,60165.6,0.09795630725863284
2,297.4,309.0,1497,41.8,144,0,11.600000000000023,62574.6,0.09619238476953908
2,297.4,309.0,1520,37.0,147,0,11.600000000000023,56240.0,0.09671052631578947
1,297.4,309.1,1478,49.8,150,0,11.700000000000045,73604.4,0.10148849797023005
1,297.4,309.1,1380,41.1,152,0,11.700000000000045,56718.0,0.11014492753623188
1,297.4,309.0,1570,37.9,154,0,11.600000000000023,59503.0,0.0980891719745223
0,297.4,309.0,1468,41.4,156,0,11.600000000000023,60775.2,0.10626702997275204
1,297.4,309.0,1833,22.6,161,0,11.600000000000023,41425.8,0.0878341516639389
2,297.4,308.9,1323,57.3,163,0,11.5,75807.9,0.12320483749055178
1,297.4,309.0,1583,32.0,166,0,11.600000000000023,50656.0,0.10486418193303854
2,297.3,309.0,1556,39.5,168,0,11.699999999999989,61462.0,0.10796915167095116
1,297.3,309.0,1548,37.4,171,0,11.699999999999989,57895.2,0.11046511627906977
1,297.4,309.0,1324,56.9,173,0,11.600000000000023,75335.59999999999,0.13066465256797583
1,297.4,309.0,1568,33.7,175,0,11.600000000000023,52841.600000000006,0.11160714285714286
2,297.4,309.0,1685,30.7,177,0,11.600000000000023,51729.5,0.10504451038575667
2,297.4,309.1,1582,35.9,180,0,11.700000000000045,56793.799999999996,0.11378002528445007
2,297.4,309.1,1463,35.0,183,0,11.700000000000045,51205.0,0.12508544087491455
1,297.4,309.2,1584,42.8,186,0,11.800000000000011,67795.2,0.11742424242424243
2,297.5,309.2,1347,55.8,188,0,11.699999999999989,75162.59999999999,0.13956941351150706
1,297.4,309.2,1459,37.9,191,0,11.800000000000011,55296.1,0.13091158327621658
1,297.4,309.2,1420,45.6,193,0,11.800000000000011,64752.0,0.1359154929577465
1,297.5,309.3,1404,43.5,195,0,11.800000000000011,61074.0,0.1388888888888889
1,297.5,309.3,1470,38.8,197,0,11.800000000000011,57035.99999999999,0.13401360544217686
1,297.6,309.4,1326,49.8,199,0,11.799999999999955,66034.8,0.15007541478129713
0,297.5,309.3,1459,49.7,201,0,11.800000000000011,72512.3,0.13776559287183002
2,297.5,309.2,1530,40.0,206,0,11.699999999999989,61200.0,0.134640522875817
1,297.4,309.0,1505,39.2,209,0,11.600000000000023,58996.00000000001,0.1388704318936877
1,297.5,309.1,1611,30.2,211,0,11.600000000000023,48652.2,0.13097454996896338
1,297.5,309.1,1515,35.1,213,0,11.600000000000023,53176.5,0.1405940594059406
2,297.5,309.2,1804,27.4,215,0,11.699999999999989,49429.6,0.11917960088691797
2,297.6,309.3,1464,46.2,218,0,11.699999999999989,67636.8,0.1489071038251366
1,297.6,309.2,1390,43.3,221,0,11.599999999999966,60186.99999999999,0.15899280575539568
2,297.6,309.2,1442,48.1,0,0,11.599999999999966,69360.2,0.0
2,297.6,309.3,1529,41.9,3,0,11.699999999999989,64065.1,0.001962066710268149
1,297.6,309.3,1610,35.0,6,0,11.699999999999989,56350.0,0.0037267080745341614
1,297.6,309.3,1543,34.3,8,0,11.699999999999989,52924.899999999994,0.005184705119896306
0,297.8,309.4,1445,48.2,10,0,11.599999999999966,69649.0,0.006920415224913495
1,297.7,309.3,1893,24.6,15,0,11.600000000000023,46567.8,0.00792393026941363
2,297.6,309.3,1415,41.3,17,0,11.699999999999989,58439.49999999999,0.012014134275618375
1,297.5,309.3,1564,37.5,20,0,11.800000000000011,58650.0,0.01278772378516624
1,297.5,309.3,1479,39.4,22,0,11.800000000000011,58272.6,0.014874915483434753
1,297.5,309.2,1426,44.8,24,0,11.699999999999989,63884.799999999996,0.016830294530154277
1,297.4,309.2,1428,38.8,26,0,11.800000000000011,55406.399999999994,0.018207282913165267
1,297.4,309.2,1620,33.2,28,0,11.800000000000011,53784.00000000001,0.01728395061728395
1,297.5,309.2,1715,28.0,30,0,11.699999999999989,48020.0,0.01749271137026239
1,297.5,309.3,1732,29.9,32,0,11.800000000000011,51786.799999999996,0.018475750577367205
2,297.5,309.4,1391,58.2,34,0,11.899999999999977,80956.2,0.024442846872753415
1,297.6,309.5,1924,20.6,37,0,11.899999999999977,39634.4,0.019230769230769232
2,297.7,309.5,2027,19.8,39,0,11.800000000000011,40134.6,0.019240256536753823
1,297.6,309.5,1617,36.2,42,0,11.899999999999977,58535.4,0.025974025974025976
1,297.5,309.4,1497,35.8,44,0,11.899999999999977,53592.6,0.029392117568470273
2,297.5,309.5,1448,43.7,46,0,12.0,63277.600000000006,0.031767955801104975
1,297.4,309.4,1401,45.9,49,0,12.0,64305.9,0.03497501784439686
1,297.4,309.4,1620,35.4,51,0,12.0,57348.0,0.03148148148148148
1,297.4,309.4,1466,45.5,53,0,12.0,66703.0,0.03615279672578445
1,297.6,309.5,1373,50.6,55,0,11.899999999999977,69473.8,0.04005826656955572
2,297.6,309.6,1592,35.8,57,0,12.0,56993.6,0.035804020100502515
2,297.5,309.5,1553,42.4,60,0,12.0,65847.2,0.038634900193174504
1,297.6,309.5,1569,36.2,63,0,11.899999999999977,56797.8,0.040152963671128104
2,297.6,309.5,1709,32.2,65,0,11.899999999999977,55029.8,0.038033937975424224
1,297.6,309.5,1549,34.9,68,0,11.899999999999977,54060.1,0.04389928986442866
1,297.5,309.4,1443,45.4,70,0,11.899999999999977,65512.2,0.04851004851004851
1,297.5,309.3,1675,29.8,72,0,11.800000000000011,49915.0,0.04298507462686567
1,297.5,309.3,1623,33.4,74,0,11.800000000000011,54208.2,0.04559457794208256
0,297.4,309.3,1365,52.4,76,0,11.900000000000034,71526.0,0.05567765567765568
1,297.4,309.3,1759,24.8,81,0,11.900000000000034,43623.200000000004,0.04604889141557703
0,297.4,309.3,1516,43.0,83,0,11.900000000000034,65188.0,0.05474934036939314
2,297.4,309.3,1499,36.8,88,0,11.900000000000034,55163.2,0.05870580386924616
2,297.4,309.3,1775,25.8,91,0,11.900000000000034,45795.0,0.05126760563380282
1,297.4,309.4,1473,45.5,94,0,12.0,67021.5,0.06381534283774609
1,297.4,309.4,1296,52.3,96,0,12.0,67780.8,0.07407407407407407
1,297.5,309.4,1803,24.7,98,0,11.899999999999977,44534.1,0.05435385468663339
0,297.5,309.3,1563,36.1,100,0,11.800000000000011,56424.3,0.06397952655150352
2,297.5,309.4,1831,26.6,105,0,11.899999999999977,48704.600000000006,0.05734571272528673
1,297.6,309.4,1958,22.1,108,0,11.799999999999955,43271.8,0.05515832482124617
1,297.5,309.4,1809,24.3,110,0,11.899999999999977,43958.700000000004,0.06080707573244887
2,297.5,309.4,1482,39.3,112,0,11.899999999999977,58242.6,0.07557354925775979
1,297.4,309.3,1332,53.2,115,0,11.900000000000034,70862.40000000001,0.08633633633633633
1,297.4,309.2,1437,40.4,117,0,11.800000000000011,58054.799999999996,0.081419624217119
1,297.4,309.2,1698,29.4,119,0,11.800000000000011,49921.2,0.07008244994110718
1,297.4,309.2,1274,54.3,121,0,11.800000000000011,69178.2,0.09497645211930926
2,297.4,309.3,1622,35.0,123,0,11.900000000000034,56770.0,0.07583230579531443
2,297.4,309.3,1564,36.0,126,0,11.900000000000034,56304.0,0.08056265984654731
0,297.5,309.4,1368,45.3,129,0,11.899999999999977,61970.399999999994,0.09429824561403509
2,297.4,309.4,1539,42.2,134,0,12.0,64945.8,0.08706952566601689
1,297.5,309.4,1357,50.1,137,0,11.899999999999977,67985.7,0.10095799557848195
2,297.5,309.4,1433,48.3,139,0,11.899999999999977,69213.9,0.09699930216329379
1,297.5,309.4,1650,34.6,142,0,11.899999999999977,57090.0,0.08606060606060606
1,297.5,309.4,1503,40.6,144,0,11.899999999999977,61021.8,0.09580838323353294
1,297.5,309.4,1318,58.2,146,0,11.899999999999977,76707.6,0.11077389984825493
2,297.5,309.4,1678,34.4,148,0,11.899999999999977,57723.2,0.08820023837902265
1,297.6,309.5,1574,30.9,151,0,11.899999999999977,48636.6,0.09593392630241424
1,297.7,309.6,1529,35.2,153,0,11.900000000000034,53820.8,0.1000654022236756
0,297.6,309.6,1669,32.1,155,0,12.0,53574.9,0.09286998202516476
0,297.7,309.7,1570,35.8,160,0,12.0,56205.99999999999,0.10191082802547771
2,297.6,309.7,1541,33.7,165,0,12.099999999999966,51931.700000000004,0.10707332900713822
2,297.7,309.7,1680,30.2,168,0,12.0,50736.0,0.1
1,297.8,309.7,1935,22.1,171,0,11.899999999999977,42763.5,0.08837209302325581
2,297.7,309.6,1596,35.2,173,0,11.900000000000034,56179.200000000004,0.10839598997493734
1,297.7,309.7,1498,41.0,176,0,12.0,61418.0,0.11748998664886515
2,297.8,309.8,1676,29.0,178,0,12.0,48604.0,0.10620525059665871
1,297.8,309.9,1351,49.0,181,0,12.099999999999966,66199.0,0.13397483345669875
1,297.9,309.9,1472,45.0,183,0,12.0,66240.0,0.12432065217391304
2,297.9,310.0,1439,41.7,185,0,12.100000000000023,60006.3,0.12856150104239056
2,297.9,309.9,1410,55.4,188,0,12.0,78114.0,0.13333333333333333
0,297.7,309.7,1440,51.1,191,0,12.0,73584.0,0.1326388888888889
1,297.7,309.7,1591,37.7,196,0,12.0,59980.700000000004,0.12319296040226273
1,297.8,309.8,1533,36.8,198,0,12.0,56414.399999999994,0.12915851272015655
2,297.8,309.7,1700,31.3,200,0,11.899999999999977,53210.0,0.11764705882352941
2,297.8,309.8,1798,25.5,203,0,12.0,45849.0,0.11290322580645161
1,297.8,309.7,1394,42.9,206,0,11.899999999999977,59802.6,0.14777618364418937
1,297.8,309.7,1341,49.2,208,0,11.899999999999977,65977.2,0.15510812826249068
0,297.7,309.6,1697,32.2,210,0,11.900000000000034,54643.4,0.12374779021803183
0,297.6,309.6,1419,48.2,215,0,12.0,68395.8,0.15151515151515152
